time,T,p
2021-09-20 07:00:00,11.52,1022.359
2021-09-20 07:10:00,11.65,1022.456
2021-09-20 07:20:00,11.81,1022.452
2021-09-20 07:30:00,11.95,1022.497
2021-09-20 07:40:00,12.07,1022.513
2021-09-20 07:50:00,12.2,1022.486
2021-09-20 08:00:00,12.24,1022.548
2021-09-20 08:10:00,12.32,1022.63
2021-09-20 08:20:00,12.45,1022.642
2021-09-20 08:30:00,12.53,1022.58
2021-09-20 08:40:00,12.67,1022.618
2021-09-20 08:50:00,12.87,1022.759
2021-09-20 09:00:00,12.87,1022.899
2021-09-20 09:10:00,12.99,1022.978
2021-09-20 09:20:00,12.99,1023.064
2021-09-20 09:30:00,13.26,1023.081
2021-09-20 09:40:00,13.38,1023.172
2021-09-20 09:50:00,13.37,1023.21
2021-09-20 10:00:00,13.36,1023.243
2021-09-20 10:10:00,13.62,1023.354
2021-09-20 10:20:00,13.56,1023.409
2021-09-20 10:30:00,13.7,1023.451
2021-09-20 10:40:00,13.61,1023.427
2021-09-20 10:50:00,13.68,1023.474
2021-09-20 11:00:00,13.87,1023.458
2021-09-20 11:10:00,13.98,1023.409
2021-09-20 11:20:00,13.91,1023.404
2021-09-20 11:30:00,13.91,1023.383
2021-09-20 11:40:00,14.11,1023.38
2021-09-20 11:50:00,14.12,1023.358
2021-09-20 12:00:00,14.23,1023.331
2021-09-20 12:10:00,14.19,1023.255
2021-09-20 12:20:00,14.17,1023.241
2021-09-20 12:30:00,14.25,1023.269
2021-09-20 12:40:00,14.29,1023.264
2021-09-20 12:50:00,14.39,1023.289
2021-09-20 13:00:00,14.36,1023.307
2021-09-20 13:10:00,14.39,1023.345
2021-09-20 13:20:00,14.49,1023.416
2021-09-20 13:30:00,14.33,1023.464
2021-09-20 13:40:00,14.17,1023.538
2021-09-20 13:50:00,14.09,1023.581
2021-09-20 14:00:00,13.93,1023.602
2021-09-20 14:10:00,13.94,1023.661
2021-09-20 14:20:00,13.86,1023.737
2021-09-20 14:30:00,13.7,1023.794
2021-09-20 14:40:00,13.74,1023.808
2021-09-20 14:50:00,13.74,1023.811
2021-09-20 15:00:00,13.75,1023.804
2021-09-20 15:10:00,13.72,1023.826
2021-09-20 15:20:00,13.71,1023.858
2021-09-20 15:30:00,13.72,1023.825
2021-09-20 15:40:00,13.82,1023.854
2021-09-20 15:50:00,13.78,1023.934
2021-09-20 16:00:00,13.74,1024.046
2021-09-20 16:10:00,13.73,1024.083
2021-09-20 16:20:00,13.68,1024.092
2021-09-20 16:30:00,13.66,1024.16
2021-09-20 16:40:00,13.6,1024.229
2021-09-20 16:50:00,13.58,1024.248
2021-09-20 17:00:00,13.59,1024.295
2021-09-20 17:10:00,13.57,1024.361
2021-09-20 17:20:00,13.51,1024.387
2021-09-20 17:30:00,13.49,1024.441
2021-09-20 17:40:00,13.45,1024.494
2021-09-20 17:50:00,13.41,1024.563
2021-09-20 18:00:00,13.32,1024.681
2021-09-20 18:10:00,13.25,1024.806
2021-09-20 18:20:00,13.19,1024.867
2021-09-20 18:30:00,13.13,1024.883
2021-09-20 18:40:00,13.07,1024.922
2021-09-20 18:50:00,13.03,1025.002
2021-09-20 19:00:00,12.57,1025.06
2021-09-20 19:10:00,12.02,1025.104
2021-09-20 19:20:00,12.39,1025.226
2021-09-20 19:30:00,12.76,1025.35
2021-09-20 19:40:00,12.5,1025.394
2021-09-20 19:50:00,12.31,1025.377
2021-09-20 20:00:00,12.34,1025.409
2021-09-20 20:10:00,12.31,1025.529
2021-09-20 20:20:00,12.51,1025.689
2021-09-20 20:30:00,12.85,1025.799
2021-09-20 20:40:00,12.67,1025.818
2021-09-20 20:50:00,12.08,1025.844
2021-09-20 21:00:00,11.54,1025.822
2021-09-20 21:10:00,11.37,1025.814
2021-09-20 21:20:00,11.05,1025.86
2021-09-20 21:30:00,10.72,1025.93
2021-09-20 21:40:00,10.53,1025.911
2021-09-20 21:50:00,10.32,1025.956
2021-09-20 22:00:00,10.02,1026.078
2021-09-20 22:10:00,9.66,1026.175
2021-09-20 22:20:00,9.57,1026.262
2021-09-20 22:30:00,9.54,1026.305
2021-09-20 22:40:00,9.5,1026.362
2021-09-20 22:50:00,9.68,1026.459
2021-09-20 23:00:00,9.71,1026.424
2021-09-20 23:10:00,9.6,1026.549
2021-09-20 23:20:00,9.69,1026.609
2021-09-20 23:30:00,9.7,1026.526
2021-09-20 23:40:00,9.41,1026.448
2021-09-20 23:50:00,9.14,1026.526
2021-09-21 00:00:00,9.21,1026.584
2021-09-21 00:10:00,8.76,1026.57
2021-09-21 00:20:00,8.92,1026.662
2021-09-21 00:30:00,9.14,1026.69
2021-09-21 00:40:00,8.47,1026.74
2021-09-21 00:50:00,7.88,1026.862
2021-09-21 01:00:00,8.15,1026.821
2021-09-21 01:10:00,7.92,1026.811
2021-09-21 01:20:00,7.67,1026.868
2021-09-21 01:30:00,7.64,1026.953
2021-09-21 01:40:00,7.75,1026.89
2021-09-21 01:50:00,7.39,1026.781
2021-09-21 02:00:00,7.34,1026.79
2021-09-21 02:10:00,7.51,1026.759
2021-09-21 02:20:00,7.7,1026.734
2021-09-21 02:30:00,8.04,1026.739
2021-09-21 02:40:00,8.19,1026.717
2021-09-21 02:50:00,8.42,1026.679
2021-09-21 03:00:00,8.63,1026.522
2021-09-21 03:10:00,8.79,1026.449
2021-09-21 03:20:00,8.9,1026.432
2021-09-21 03:30:00,9.06,1026.424
2021-09-21 03:40:00,9.01,1026.468
2021-09-21 03:50:00,9.07,1026.688
2021-09-21 04:00:00,9.2,1026.984
2021-09-21 04:10:00,9.18,1027.069
2021-09-21 04:20:00,9.27,1026.967
2021-09-21 04:30:00,9.3,1026.919
2021-09-21 04:40:00,9.35,1026.89
2021-09-21 04:50:00,9.33,1026.918
2021-09-21 05:00:00,9.65,1026.991
2021-09-21 05:10:00,9.8,1027.026
2021-09-21 05:20:00,9.75,1026.994
2021-09-21 05:30:00,9.73,1026.882
2021-09-21 05:40:00,9.65,1026.899
2021-09-21 05:50:00,9.64,1027.009
2021-09-21 06:00:00,9.85,1026.97
2021-09-21 06:10:00,9.87,1027.202
2021-09-21 06:20:00,9.8,1027.28
2021-09-21 06:30:00,10.13,1027.138
2021-09-21 06:40:00,10.23,1027.219
2021-09-21 06:50:00,10.22,1027.35
2021-09-21 07:00:00,10.52,1027.357
2021-09-21 07:10:00,10.69,1027.425
2021-09-21 07:20:00,10.87,1027.551
2021-09-21 07:30:00,10.97,1027.599
2021-09-21 07:40:00,11.01,1027.679
2021-09-21 07:50:00,11.26,1027.757
2021-09-21 08:00:00,11.56,1027.763
2021-09-21 08:10:00,11.86,1027.872
2021-09-21 08:20:00,11.56,1028.046
2021-09-21 08:30:00,10.82,1027.999
2021-09-21 08:40:00,10.71,1028.053
2021-09-21 08:50:00,10.88,1028.151
2021-09-21 09:00:00,11.1,1028.257
2021-09-21 09:10:00,11.22,1028.279
2021-09-21 09:20:00,11.39,1028.223
2021-09-21 09:30:00,11.66,1028.19
2021-09-21 09:40:00,11.75,1028.097
2021-09-21 09:50:00,11.8,1028.074
2021-09-21 10:00:00,11.81,1028.028
2021-09-21 10:10:00,11.95,1027.94
2021-09-21 10:20:00,12.09,1028.083
2021-09-21 10:30:00,12.01,1028.184
2021-09-21 10:40:00,11.88,1028.05
2021-09-21 10:50:00,12.03,1028.02
2021-09-21 11:00:00,12.43,1028.008
2021-09-21 11:10:00,12.74,1027.917
2021-09-21 11:20:00,12.86,1027.853
2021-09-21 11:30:00,13.32,1027.705
2021-09-21 11:40:00,13.64,1027.689
2021-09-21 11:50:00,14.05,1027.743
2021-09-21 12:00:00,14.34,1027.68
2021-09-21 12:10:00,14.65,1027.482
2021-09-21 12:20:00,14.74,1027.449
2021-09-21 12:30:00,14.77,1027.379
2021-09-21 12:40:00,14.79,1027.311
2021-09-21 12:50:00,14.94,1027.208
2021-09-21 13:00:00,15.05,1027.13
2021-09-21 13:10:00,15.06,1027.094
2021-09-21 13:20:00,14.97,1027.075
2021-09-21 13:30:00,15.32,1027.043
2021-09-21 13:40:00,15.52,1026.957
2021-09-21 13:50:00,15.79,1026.838
2021-09-21 14:00:00,16.0,1026.818
2021-09-21 14:10:00,16.09,1026.879
2021-09-21 14:20:00,16.24,1026.793
2021-09-21 14:30:00,16.36,1026.765
2021-09-21 14:40:00,16.42,1026.79
2021-09-21 14:50:00,16.41,1026.7
2021-09-21 15:00:00,16.48,1026.633
2021-09-21 15:10:00,16.57,1026.547
2021-09-21 15:20:00,16.43,1026.451
2021-09-21 15:30:00,16.33,1026.44
2021-09-21 15:40:00,16.32,1026.415
2021-09-21 15:50:00,16.26,1026.32
2021-09-21 16:00:00,16.2,1026.288
2021-09-21 16:10:00,16.21,1026.214
2021-09-21 16:20:00,15.76,1026.213
2021-09-21 16:30:00,14.92,1026.153
2021-09-21 16:40:00,15.13,1026.126
2021-09-21 16:50:00,15.41,1026.101
2021-09-21 17:00:00,15.5,1026.234
2021-09-21 17:10:00,15.34,1026.276
2021-09-21 17:20:00,14.89,1026.371
2021-09-21 17:30:00,14.47,1026.31
2021-09-21 17:40:00,14.43,1026.233
2021-09-21 17:50:00,14.37,1026.29
2021-09-21 18:00:00,14.45,1026.539
2021-09-21 18:10:00,14.68,1026.519
2021-09-21 18:20:00,14.71,1026.508
2021-09-21 18:30:00,14.68,1026.518
2021-09-21 18:40:00,14.63,1026.582
2021-09-21 18:50:00,14.63,1026.625
2021-09-21 19:00:00,14.72,1026.567
2021-09-21 19:10:00,14.73,1026.609
2021-09-21 19:20:00,14.89,1026.726
2021-09-21 19:30:00,15.05,1026.764
2021-09-21 19:40:00,15.08,1026.899
2021-09-21 19:50:00,14.92,1026.907
2021-09-21 20:00:00,14.85,1027.04
2021-09-21 20:10:00,14.79,1027.041
2021-09-21 20:20:00,14.67,1026.958
2021-09-21 20:30:00,14.54,1026.931
2021-09-21 20:40:00,14.56,1026.984
2021-09-21 20:50:00,14.5,1027.067
2021-09-21 21:00:00,14.37,1027.049
2021-09-21 21:10:00,14.27,1027.179
2021-09-21 21:20:00,14.04,1027.208
2021-09-21 21:30:00,14.11,1027.241
2021-09-21 21:40:00,14.07,1027.188
2021-09-21 21:50:00,13.9,1027.309
2021-09-21 22:00:00,13.76,1027.3
2021-09-21 22:10:00,13.69,1027.331
2021-09-21 22:20:00,13.64,1027.318
2021-09-21 22:30:00,13.58,1027.27
2021-09-21 22:40:00,13.47,1027.375
2021-09-21 22:50:00,13.45,1027.338
2021-09-21 23:00:00,13.31,1027.436
2021-09-21 23:10:00,13.36,1027.534
2021-09-21 23:20:00,13.28,1027.507
2021-09-21 23:30:00,12.93,1027.553
2021-09-21 23:40:00,12.89,1027.612
2021-09-21 23:50:00,12.86,1027.58
2021-09-22 00:00:00,12.53,1027.515
2021-09-22 00:10:00,12.58,1027.49
2021-09-22 00:20:00,12.67,1027.476
2021-09-22 00:30:00,12.82,1027.453
2021-09-22 00:40:00,12.85,1027.335
2021-09-22 00:50:00,12.89,1027.395
2021-09-22 01:00:00,12.96,1027.426
2021-09-22 01:10:00,13.08,1027.419
2021-09-22 01:20:00,13.15,1027.406
2021-09-22 01:30:00,13.05,1027.401
2021-09-22 01:40:00,12.96,1027.392
2021-09-22 01:50:00,12.86,1027.441
2021-09-22 02:00:00,12.75,1027.456
2021-09-22 02:10:00,12.69,1027.431
2021-09-22 02:20:00,12.36,1027.411
2021-09-22 02:30:00,11.92,1027.506
2021-09-22 02:40:00,11.56,1027.454
2021-09-22 02:50:00,10.98,1027.419
2021-09-22 03:00:00,10.68,1027.411
2021-09-22 03:10:00,10.34,1027.318
2021-09-22 03:20:00,10.23,1027.263
2021-09-22 03:30:00,10.22,1027.264
2021-09-22 03:40:00,10.6,1027.286
2021-09-22 03:50:00,11.11,1027.228
2021-09-22 04:00:00,11.21,1027.224
2021-09-22 04:10:00,11.04,1027.214
2021-09-22 04:20:00,10.69,1027.178
2021-09-22 04:30:00,10.43,1027.153
2021-09-22 04:40:00,10.41,1027.09
2021-09-22 04:50:00,10.51,1027.202
2021-09-22 05:00:00,10.29,1027.295
2021-09-22 05:10:00,10.82,1027.352
2021-09-22 05:20:00,11.22,1027.201
2021-09-22 05:30:00,11.32,1027.144
2021-09-22 05:40:00,11.14,1027.154
2021-09-22 05:50:00,11.15,1027.158
2021-09-22 06:00:00,11.19,1027.134
2021-09-22 06:10:00,11.27,1027.296
2021-09-22 06:20:00,11.24,1027.365
2021-09-22 06:30:00,11.36,1027.377
2021-09-22 06:40:00,11.63,1027.458
2021-09-22 06:50:00,11.68,1027.5
2021-09-22 07:00:00,11.66,1027.536
2021-09-22 07:10:00,11.94,1027.553
2021-09-22 07:20:00,12.07,1027.557
2021-09-22 07:30:00,12.26,1027.58
2021-09-22 07:40:00,12.38,1027.627
2021-09-22 07:50:00,12.47,1027.602
2021-09-22 08:00:00,12.77,1027.618
2021-09-22 08:10:00,13.1,1027.57
2021-09-22 08:20:00,13.45,1027.607
2021-09-22 08:30:00,13.67,1027.617
2021-09-22 08:40:00,13.84,1027.617
2021-09-22 08:50:00,13.94,1027.644
2021-09-22 09:00:00,14.49,1027.59
2021-09-22 09:10:00,14.63,1027.557
2021-09-22 09:20:00,14.99,1027.501
2021-09-22 09:30:00,15.35,1027.442
2021-09-22 09:40:00,15.28,1027.421
2021-09-22 09:50:00,15.36,1027.412
2021-09-22 10:00:00,15.77,1027.459
2021-09-22 10:10:00,15.95,1027.356
2021-09-22 10:20:00,15.76,1027.234
2021-09-22 10:30:00,16.26,1027.231
2021-09-22 10:40:00,16.05,1027.253
2021-09-22 10:50:00,15.88,1027.366
2021-09-22 11:00:00,15.85,1027.423
2021-09-22 11:10:00,15.73,1027.342
2021-09-22 11:20:00,16.18,1027.296
2021-09-22 11:30:00,16.39,1027.274
2021-09-22 11:40:00,16.41,1027.207
2021-09-22 11:50:00,16.4,1027.047
2021-09-22 12:00:00,16.52,1026.911
2021-09-22 12:10:00,16.54,1026.87
2021-09-22 12:20:00,16.58,1026.876
2021-09-22 12:30:00,16.88,1026.822
2021-09-22 12:40:00,17.44,1026.687
2021-09-22 12:50:00,17.76,1026.532
2021-09-22 13:00:00,18.05,1026.33
2021-09-22 13:10:00,17.98,1026.234
2021-09-22 13:20:00,18.1,1026.146
2021-09-22 13:30:00,17.98,1026.01
2021-09-22 13:40:00,18.5,1025.826
2021-09-22 13:50:00,18.54,1025.659
2021-09-22 14:00:00,18.45,1025.576
2021-09-22 14:10:00,18.47,1025.488
2021-09-22 14:20:00,18.36,1025.377
2021-09-22 14:30:00,18.64,1025.273
2021-09-22 14:40:00,18.76,1025.11
2021-09-22 14:50:00,18.88,1024.997
2021-09-22 15:00:00,19.09,1024.838
2021-09-22 15:10:00,19.04,1024.655
2021-09-22 15:20:00,19.03,1024.604
2021-09-22 15:30:00,19.14,1024.556
2021-09-22 15:40:00,19.02,1024.484
2021-09-22 15:50:00,18.81,1024.36
2021-09-22 16:00:00,18.72,1024.249
2021-09-22 16:10:00,18.84,1024.049
2021-09-22 16:20:00,18.63,1023.917
2021-09-22 16:30:00,18.65,1023.833
2021-09-22 16:40:00,18.48,1023.805
2021-09-22 16:50:00,18.25,1023.617
2021-09-22 17:00:00,18.2,1023.485
2021-09-22 17:10:00,18.04,1023.424
2021-09-22 17:20:00,17.93,1023.388
2021-09-22 17:30:00,17.65,1023.366
2021-09-22 17:40:00,17.32,1023.301
2021-09-22 17:50:00,17.0,1023.316
2021-09-22 18:00:00,16.76,1023.33
2021-09-22 18:10:00,16.31,1023.242
2021-09-22 18:20:00,16.06,1023.188
2021-09-22 18:30:00,15.87,1023.216
2021-09-22 18:40:00,15.62,1023.226
2021-09-22 18:50:00,15.36,1023.181
2021-09-22 19:00:00,15.18,1023.073
2021-09-22 19:10:00,15.05,1022.937
2021-09-22 19:20:00,14.92,1022.838
2021-09-22 19:30:00,14.68,1022.783
2021-09-22 19:40:00,14.59,1022.835
2021-09-22 19:50:00,14.37,1022.778
2021-09-22 20:00:00,14.33,1022.683
2021-09-22 20:10:00,14.15,1022.59
2021-09-22 20:20:00,13.85,1022.54
2021-09-22 20:30:00,13.79,1022.432
2021-09-22 20:40:00,13.42,1022.26
2021-09-22 20:50:00,13.59,1022.069
2021-09-22 21:00:00,13.52,1022.025
2021-09-22 21:10:00,13.18,1021.927
2021-09-22 21:20:00,12.99,1021.876
2021-09-22 21:30:00,12.87,1021.881
2021-09-22 21:40:00,12.82,1021.862
2021-09-22 21:50:00,12.36,1021.764
2021-09-22 22:00:00,11.8,1021.598
2021-09-22 22:10:00,11.91,1021.431
2021-09-22 22:20:00,11.8,1021.307
2021-09-22 22:30:00,12.59,1021.51
2021-09-22 22:40:00,14.17,1021.572
2021-09-22 22:50:00,14.95,1021.367
2021-09-22 23:00:00,15.2,1021.432
2021-09-22 23:10:00,15.13,1021.45
2021-09-22 23:20:00,14.88,1021.221
2021-09-22 23:30:00,14.83,1021.014
2021-09-22 23:40:00,14.69,1021.009
2021-09-22 23:50:00,14.71,1020.905
2021-09-23 00:00:00,14.79,1020.981
2021-09-23 00:10:00,14.84,1020.88
2021-09-23 00:20:00,14.81,1020.664
2021-09-23 00:30:00,14.78,1020.361
2021-09-23 00:40:00,14.65,1020.191
2021-09-23 00:50:00,14.56,1020.175
2021-09-23 01:00:00,14.61,1020.118
2021-09-23 01:10:00,14.58,1019.888
2021-09-23 01:20:00,14.44,1019.777
2021-09-23 01:30:00,14.46,1019.717
2021-09-23 01:40:00,14.42,1019.559
2021-09-23 01:50:00,14.31,1019.301
2021-09-23 02:00:00,14.27,1019.146
2021-09-23 02:10:00,14.13,1019.11
2021-09-23 02:20:00,13.93,1018.941
2021-09-23 02:30:00,13.64,1018.809
2021-09-23 02:40:00,13.29,1018.63
2021-09-23 02:50:00,13.04,1018.414
2021-09-23 03:00:00,12.97,1018.171
2021-09-23 03:10:00,12.62,1017.892
2021-09-23 03:20:00,12.21,1017.702
2021-09-23 03:30:00,12.01,1017.595
2021-09-23 03:40:00,12.01,1017.638
2021-09-23 03:50:00,11.99,1017.456
2021-09-23 04:00:00,12.0,1017.303
2021-09-23 04:10:00,12.29,1017.108
2021-09-23 04:20:00,12.22,1016.878
2021-09-23 04:30:00,13.24,1016.864
2021-09-23 04:40:00,13.59,1016.773
2021-09-23 04:50:00,13.49,1016.66
2021-09-23 05:00:00,13.47,1016.539
2021-09-23 05:10:00,13.31,1016.329
2021-09-23 05:20:00,13.3,1016.181
2021-09-23 05:30:00,13.34,1016.062
2021-09-23 05:40:00,13.48,1016.083
2021-09-23 05:50:00,13.31,1015.76
2021-09-23 06:00:00,13.29,1015.529
2021-09-23 06:10:00,13.2,1015.257
2021-09-23 06:20:00,13.33,1015.098
2021-09-23 06:30:00,13.51,1015.208
2021-09-23 06:40:00,13.62,1015.244
2021-09-23 06:50:00,13.61,1015.288
2021-09-23 07:00:00,13.64,1015.032
2021-09-23 07:10:00,13.63,1014.887
2021-09-23 07:20:00,13.66,1014.606
2021-09-23 07:30:00,13.61,1014.444
2021-09-23 07:40:00,13.76,1014.199
2021-09-23 07:50:00,13.93,1014.036
2021-09-23 08:00:00,14.05,1013.852
2021-09-23 08:10:00,14.09,1013.682
2021-09-23 08:20:00,14.24,1013.672
2021-09-23 08:30:00,14.39,1013.63
2021-09-23 08:40:00,14.54,1013.403
2021-09-23 08:50:00,14.78,1013.335
2021-09-23 09:00:00,15.0,1013.378
2021-09-23 09:10:00,15.14,1013.427
2021-09-23 09:20:00,15.06,1013.402
2021-09-23 09:30:00,15.07,1013.259
2021-09-23 09:40:00,15.09,1013.053
2021-09-23 09:50:00,15.16,1012.929
2021-09-23 10:00:00,15.23,1012.8
2021-09-23 10:10:00,15.27,1012.729
2021-09-23 10:20:00,15.3,1012.643
2021-09-23 10:30:00,15.36,1012.582
2021-09-23 10:40:00,15.52,1012.399
2021-09-23 10:50:00,15.6,1012.156
2021-09-23 11:00:00,15.73,1011.906
2021-09-23 11:10:00,15.92,1011.633
2021-09-23 11:20:00,16.1,1011.469
2021-09-23 11:30:00,16.3,1011.221
2021-09-23 11:40:00,16.37,1011.162
2021-09-23 11:50:00,16.45,1011.075
2021-09-23 12:00:00,16.54,1011.056
2021-09-23 12:10:00,16.51,1011.075
2021-09-23 12:20:00,16.49,1010.982
2021-09-23 12:30:00,16.56,1010.859
2021-09-23 12:40:00,16.55,1010.748
2021-09-23 12:50:00,16.59,1010.603
2021-09-23 13:00:00,16.61,1010.45
2021-09-23 13:10:00,16.63,1010.288
2021-09-23 13:20:00,16.66,1010.166
2021-09-23 13:30:00,16.73,1009.955
2021-09-23 13:40:00,16.8,1009.734
2021-09-23 13:50:00,16.7,1009.722
2021-09-23 14:00:00,16.48,1009.781
2021-09-23 14:10:00,16.07,1009.852
2021-09-23 14:20:00,15.91,1009.796
2021-09-23 14:30:00,16.01,1009.778
2021-09-23 14:40:00,16.04,1009.672
2021-09-23 14:50:00,16.0,1009.578
2021-09-23 15:00:00,16.11,1009.393
2021-09-23 15:10:00,15.99,1009.167
2021-09-23 15:20:00,15.88,1008.94
2021-09-23 15:30:00,15.85,1008.851
2021-09-23 15:40:00,15.74,1008.682
2021-09-23 15:50:00,15.69,1008.605
2021-09-23 16:00:00,15.95,1008.564
2021-09-23 16:10:00,15.91,1008.421
2021-09-23 16:20:00,15.46,1008.52
2021-09-23 16:30:00,15.34,1008.692
2021-09-23 16:40:00,14.9,1008.689
2021-09-23 16:50:00,14.91,1008.516
2021-09-23 17:00:00,15.1,1008.518
2021-09-23 17:10:00,15.23,1008.649
2021-09-23 17:20:00,15.36,1008.736
2021-09-23 17:30:00,15.5,1008.692
2021-09-23 17:40:00,15.48,1008.731
2021-09-23 17:50:00,15.48,1008.969
2021-09-23 18:00:00,15.55,1009.08
2021-09-23 18:10:00,15.57,1008.976
2021-09-23 18:20:00,15.49,1008.898
2021-09-23 18:30:00,15.42,1008.98
2021-09-23 18:40:00,15.43,1008.988
2021-09-23 18:50:00,15.38,1009.186
2021-09-23 19:00:00,15.09,1009.459
2021-09-23 19:10:00,15.08,1009.579
2021-09-23 19:20:00,15.23,1009.706
2021-09-23 19:30:00,15.35,1009.878
2021-09-23 19:40:00,15.27,1009.947
2021-09-23 19:50:00,15.11,1010.062
2021-09-23 20:00:00,14.89,1010.224
2021-09-23 20:10:00,14.97,1010.401
2021-09-23 20:20:00,14.74,1010.468
2021-09-23 20:30:00,14.5,1010.636
2021-09-23 20:40:00,14.29,1010.622
2021-09-23 20:50:00,14.18,1010.701
2021-09-23 21:00:00,13.93,1010.671
2021-09-23 21:10:00,13.71,1010.842
2021-09-23 21:20:00,13.72,1010.892
2021-09-23 21:30:00,13.71,1011.035
2021-09-23 21:40:00,13.68,1011.168
2021-09-23 21:50:00,13.65,1011.206
2021-09-23 22:00:00,13.67,1011.204
2021-09-23 22:10:00,13.62,1011.3
2021-09-23 22:20:00,13.62,1011.314
2021-09-23 22:30:00,13.53,1011.374
2021-09-23 22:40:00,13.6,1011.476
2021-09-23 22:50:00,13.62,1011.555
2021-09-23 23:00:00,13.65,1011.593
2021-09-23 23:10:00,13.63,1011.649
2021-09-23 23:20:00,13.54,1011.63
2021-09-23 23:30:00,13.17,1011.691
2021-09-23 23:40:00,12.95,1011.882
2021-09-23 23:50:00,13.01,1011.988
2021-09-24 00:00:00,13.1,1012.036
2021-09-24 00:10:00,13.08,1011.965
2021-09-24 00:20:00,12.96,1011.993
2021-09-24 00:30:00,12.93,1012.016
2021-09-24 00:40:00,12.66,1012.031
2021-09-24 00:50:00,12.45,1012.011
2021-09-24 01:00:00,12.24,1011.96
2021-09-24 01:10:00,12.09,1011.898
2021-09-24 01:20:00,12.11,1011.894
2021-09-24 01:30:00,12.2,1011.879
2021-09-24 01:40:00,12.11,1011.954
2021-09-24 01:50:00,12.27,1012.019
2021-09-24 02:00:00,12.5,1012.036
2021-09-24 02:10:00,12.53,1012.101
2021-09-24 02:20:00,12.42,1012.169
2021-09-24 02:30:00,12.29,1012.083
2021-09-24 02:40:00,11.94,1012.134
2021-09-24 02:50:00,11.81,1012.12
2021-09-24 03:00:00,11.73,1012.136
2021-09-24 03:10:00,11.64,1012.209
2021-09-24 03:20:00,11.5,1012.13
2021-09-24 03:30:00,11.62,1012.194
2021-09-24 03:40:00,11.69,1012.221
2021-09-24 03:50:00,11.51,1012.409
2021-09-24 04:00:00,11.28,1012.422
2021-09-24 04:10:00,11.26,1012.423
2021-09-24 04:20:00,11.25,1012.449
2021-09-24 04:30:00,11.32,1012.489
2021-09-24 04:40:00,11.38,1012.488
2021-09-24 04:50:00,11.36,1012.459
2021-09-24 05:00:00,11.24,1012.468
2021-09-24 05:10:00,11.37,1012.524
2021-09-24 05:20:00,11.34,1012.508
2021-09-24 05:30:00,11.29,1012.612
2021-09-24 05:40:00,11.2,1012.718
2021-09-24 05:50:00,11.11,1012.752
2021-09-24 06:00:00,11.09,1012.697
2021-09-24 06:10:00,11.1,1012.812
2021-09-24 06:20:00,11.24,1012.803
2021-09-24 06:30:00,11.35,1012.834
2021-09-24 06:40:00,11.4,1012.775
2021-09-24 06:50:00,11.55,1012.807
2021-09-24 07:00:00,11.76,1012.77
2021-09-24 07:10:00,12.04,1012.76
2021-09-24 07:20:00,12.16,1012.831
2021-09-24 07:30:00,12.43,1012.954
2021-09-24 07:40:00,12.6,1013.026
2021-09-24 07:50:00,12.49,1013.107
2021-09-24 08:00:00,12.27,1013.184
2021-09-24 08:10:00,12.2,1013.204
2021-09-24 08:20:00,12.36,1013.223
2021-09-24 08:30:00,12.61,1013.087
2021-09-24 08:40:00,12.89,1012.918
2021-09-24 08:50:00,13.17,1012.797
2021-09-24 09:00:00,13.66,1012.82
2021-09-24 09:10:00,14.12,1012.817
2021-09-24 09:20:00,14.22,1012.818
2021-09-24 09:30:00,14.54,1012.858
2021-09-24 09:40:00,14.76,1012.889
2021-09-24 09:50:00,14.94,1012.884
2021-09-24 10:00:00,15.04,1012.819
2021-09-24 10:10:00,15.11,1012.836
2021-09-24 10:20:00,15.12,1012.86
2021-09-24 10:30:00,15.19,1012.842
2021-09-24 10:40:00,15.29,1012.904
2021-09-24 10:50:00,15.47,1012.989
2021-09-24 11:00:00,15.6,1013.03
2021-09-24 11:10:00,15.66,1013.023
2021-09-24 11:20:00,15.67,1012.988
2021-09-24 11:30:00,15.67,1012.989
2021-09-24 11:40:00,15.71,1012.936
2021-09-24 11:50:00,15.79,1012.898
2021-09-24 12:00:00,15.88,1012.812
2021-09-24 12:10:00,15.94,1012.772
2021-09-24 12:20:00,15.95,1012.734
2021-09-24 12:30:00,15.85,1012.737
2021-09-24 12:40:00,15.83,1012.618
2021-09-24 12:50:00,16.11,1012.447
2021-09-24 13:00:00,16.51,1012.319
2021-09-24 13:10:00,16.92,1012.239
2021-09-24 13:20:00,17.2,1012.167
2021-09-24 13:30:00,17.24,1012.084
2021-09-24 13:40:00,17.27,1012.03
2021-09-24 13:50:00,17.37,1011.94
2021-09-24 14:00:00,17.47,1011.896
2021-09-24 14:10:00,17.53,1011.9
2021-09-24 14:20:00,17.6,1011.865
2021-09-24 14:30:00,17.68,1011.793
2021-09-24 14:40:00,17.72,1011.654
2021-09-24 14:50:00,17.78,1011.568
